67,-19,-2
82,-25,30
-32,-32,-42
4,-40,88
-25,76,78
88,-24,-23
-50,-3,-81
27,-16,-83
3,-49,42
53,26,-82
-87,22,9
0,-34,-70
-68,-35,-31
-22,-49,80
-7,-64,74
-59,74,-13
1,-76,-4
82,85,-65
-36,-1,-76
-49,-54,79
38,-8,-21
-56,-52,-55
35,-40,-49
59,1,29
-76,-81,-49
3,58,-84
85,65,37
8,68,80
-18,-84,76
87,-65,-74
-24,-66,-30
-36,-43,87
10,88,72
-66,-10,-67
7,-48,21
85,-40,-14
30,-9,77
57,-56,-30
-48,65,23
4,88,10
-59,-34,-11
-20,-70,-17
-77,82,-27
21,-69,28
-73,-1,54
64,-58,-70
-62,-18,21
37,74,12
80,-64,75
-3,-4,-53
10,-35,3
23,-29,49
83,19,-88
-50,-28,38
3,0,33
-28,-85,25
39,-1,-56
39,89,-12
73,-75,-21
6,50,-24
-62,-27,46
84,-31,-26
76,-50,45
39,52,-24
-84,58,-39
-40,-29,34
83,-59,-36
-29,-66,23
15,-84,-16
9,53,5
-43,34,79
48,-89,-36
-71,68,-87
80,-7,-9
-40,-76,-38
-65,-2,0
-64,69,22
-77,21,-41
16,11,66
42,9,0
-56,0,-35
80,-71,22
-26,-54,49
40,-55,0
-64,39,-55
-32,22,45
-85,-38,-55
87,88,-13
-46,-54,21
-30,69,57
46,-35,-80
35,-82,1
47,-42,-61
83,50,-89
56,30,82
33,18,44
-7,-68,68
0,-63,58
-74,-86,-28
-63,-40,10
30,-58,-45
9,-1,-47
11,51,-14
57,39,88
53,0,30
25,51,-73
42,49,-60
-42,-48,-79
-27,-46,46
-16,50,-29
-29,-61,-4
-21,59,49
36,-54,17
56,1,60
-48,-60,-37
16,-30,-72
42,89,-14
79,-82,-86
68,-11,-5
41,23,-50
-26,47,-67
21,-75,7
-71,42,-13
5,-28,30
-76,-36,-13
-79,47,83
29,-82,56
28,-82,56
76,39,-44
38,63,54
-22,59,-25
77,47,50
-56,55,-82
11,-44,57
-76,-22,-57
-86,73,-38
-80,63,44
11,38,59
-62,-78,-29
-86,-63,28
-15,-78,47
38,-27,50
-49,-86,-26
-72,62,-28
-66,-30,-31
-21,0,1
-46,27,86
-14,55,-65
-57,17,88
-21,-27,43
-13,-65,73
63,-75,35
2,-43,-80
-61,-8,-11
30,37,51
49,20,-79
62,36,88
71,89,-87
61,-16,50
3,-4,-62
32,83,-52
-45,-17,-60
33,-44,18
71,-36,88
43,58,-11
33,-76,62
62,-52,25
-67,-2,21
-16,10,64
63,-6,14
3,-55,57
86,-61,18
-84,86,-39
74,-4,-13
86,-52,-85
-12,54,2
-15,-60,2
73,-87,12
-11,56,-79
-9,88,74
-49,32,15
88,-81,19
77,31,-57
-17,-60,-55
76,-18,24
-15,45,-36
65,-38,87
-56,-12,-88
-79,-37,-26
-33,30,53
-37,82,-81
-14,56,-10
-22,-7,-48
-71,-28,-7
-79,-63,29
70,11,61
-26,23,-50
-39,71,45
-89,80,1
42,-22,-35
-70,-28,-77
-80,-81,-46
-4,-85,29
-78,-75,-47
48,-13,74
2,7,-52
-9,-25,29
-5,16,-35
45,-34,45
-10,-12,73
46,75,17
56,47,-7
-85,-31,50
31,-67,-54
84,-87,-48
-32,-35,-29
-14,85,23
62,43,-10
71,-82,-57
18,-88,-66
30,71,16
16,-61,36
-65,46,-24
-26,-86,28
63,-57,-18
-51,42,74
3,-87,-65
76,64,-9
-21,-44,-51
-69,-48,55
83,-55,31
-78,86,-8
-42,-73,-33
-30,-65,-74
-25,67,15
78,-52,-71
13,-9,74
-54,-84,63
30,-72,-13
-56,61,-51
-62,-53,-7
-16,40,30
81,-79,-15
40,67,-85
-67,89,-69
-37,85,14
54,38,-52
41,-7,-75
-58,8,-36
56,62,-38
-88,17,-5
51,-89,82
-55,-51,-86
-69,-64,-16
-52,41,68
30,-10,-26
56,-14,24
4,-78,8
11,-87,62
-52,20,40
-86,-26,88
13,-43,-74
-40,-30,-15
-73,-83,27
64,-36,20
-21,18,-44
12,-89,36
84,72,-74
-5,-32,-36
-74,62,88
-30,-13,6
52,88,-26
-80,-72,78
-39,-9,-13
60,-50,69
-71,-36,-61
-67,-55,-38
-74,63,85
5,55,-53
-41,-20,-26
49,-78,-14
41,82,27
-41,-29,27
72,-24,-38
-47,77,7
-19,-29,89
-55,9,-74
-33,69,-5
49,82,-44
9,62,-34
22,48,35
3,-42,-89
-33,-66,-59
-52,82,52
72,-85,12
86,2,-41
45,-58,19
-79,-32,49
40,-7,4
82,63,-37
31,84,-68
-66,38,5
32,-83,69
6,22,-12
0,49,-51
-73,58,-18
17,-42,-55
-75,-54,78
-21,19,-27
23,69,78
41,-28,-62
75,-20,-77
-52,68,-50
-23,70,-3
-50,16,-27
52,78,38
32,-54,-67
-43,-45,24
-36,4,66
51,13,-61
-74,-31,-40
28,68,31
-36,-79,53
41,76,-33
-59,87,-5
11,83,-65
-71,-75,-46
16,-39,-64
10,30,75
-65,44,67
12,-29,75
31,-20,-12
-80,0,-15
-40,-22,-10
-73,6,-44
4,-42,39
68,-2,81
70,74,77
-67,40,78
76,-39,-18
-39,84,-38
75,-44,-21
-67,-80,19
-88,20,11
-41,19,49
81,1,39
-35,32,70
38,-75,44
8,33,-2
23,83,38
-39,0,-65
14,38,-29
14,78,48
62,89,51
72,61,49
-67,-24,82
65,-43,32
-52,45,-45
56,34,12
16,35,-26
46,-62,-38
17,79,-31
-30,87,54
49,-48,5
-27,-17,-7
40,57,85
-25,-73,15
28,3,-45
-42,42,-47
-31,-31,-88
-80,-44,20
-31,47,70
82,28,73
-80,-68,46
81,74,66
72,-26,-77
73,-6,57
10,-79,13
-84,60,10
-9,73,-79
6,-28,-71
23,42,4
80,-82,7
0,-45,-83
-5,13,67
13,8,59
-79,-18,32
55,-42,16
-20,83,78
-43,-55,-75
-56,29,65
-85,42,-3
0,28,43
-88,79,20
77,-7,-16
33,-64,87
34,-16,-77
-16,-68,-61
-73,55,-36
71,-54,29
42,5,-39
2,-49,-17
-1,-12,-39
-14,63,60
77,69,12
37,61,85
-20,56,-68
16,-37,82
-65,-8,11
54,-80,-44
17,61,-39
5,15,22
55,-49,-13
13,-42,-66
6,-74,-62
60,-77,-44
75,-62,34
15,-73,-58
35,-54,25
-84,57,-30
78,20,25
1,-35,-75
41,-72,-19
-78,4,-20
1,-80,66
28,62,58
8,89,-11
1,-45,-58
-88,-60,73
32,-32,-88
73,-61,-33
-71,-19,34
35,-70,48
28,25,-45
-22,55,28
-81,9,49
48,-3,-59
-28,-73,-9
87,-77,-22
-60,-21,24
14,-60,-19
-48,85,59
44,61,-84
48,-38,-59
62,-89,-70
-20,-68,23
17,-51,26
59,-80,-55
29,58,-72
-12,70,47
-9,-66,75
69,-32,-27
80,-48,-82
16,-15,25
-77,61,27
-88,30,-35
35,40,-58
-27,76,43
-56,59,-46
60,51,-46
-18,-68,83
-34,82,38
39,3,-20
-51,81,-61
-44,81,33
-53,-7,-56
59,6,85
70,-82,-89
-22,58,-60
-49,-13,44
-56,-58,-33
-71,25,82
64,-29,13
22,5,19
43,27,13
31,25,-48
18,1,73
22,11,43
-27,72,29
-69,41,70
-64,-31,-29
60,-14,67
-63,-19,-25
-64,71,-82
-31,25,-24
63,-11,-82
83,28,-12
-20,-33,5
-21,1,11
63,-19,21
-18,31,9
60,-53,78
-86,-42,-89
29,44,-38
-39,-30,-75
81,-18,51
3,77,25
88,-67,69
88,40,-16
9,-87,11
75,49,-51
-29,-19,49
5,20,4
-62,-39,-18
60,50,35
-41,-7,18
13,-54,-46
-82,16,86
-8,55,54
81,55,40
-8,30,-52
-75,72,22
39,67,-27
-48,-75,-27
12,-14,-13
28,50,33
69,-43,-63
61,69,7
51,-47,27
25,12,-38
-73,-83,56
-84,30,59
25,84,85
83,19,-76
-16,73,-37
24,36,-46
-8,55,-79
-89,-6,0
-48,-77,-48
30,-49,-32
-2,6,20
-56,6,38
-87,-46,47
52,-62,55
-62,1,-69
-2,-43,22
60,52,66
60,-16,76
-23,6,88
-21,14,50
-68,-28,29
-84,-27,-10
59,62,-80
27,28,-4
34,44,63
64,53,-83
-17,-58,-5
-61,-9,87
-62,-8,38
-56,-65,0
-23,58,77
-48,-61,-33
84,-44,56
47,80,29
66,33,-1
18,41,47
-9,-29,54
-3,-69,75
-89,28,-75
-76,30,-28
54,-40,-75
29,-85,42
-46,-33,-48
-83,-56,29
2,-6,10
29,-85,-39
-8,60,-36
31,-41,-88
34,85,-56
55,63,48
-70,-55,-82
-28,-31,86
-6,-56,-22
-27,-65,-63
-82,21,48
-88,-76,-28
12,-65,44
25,-25,-62
85,26,74
77,-37,73
44,-16,37
-72,-88,-48
74,-69,34
31,41,13
-74,-58,80
-2,-71,63
-46,-47,3
46,-17,-64
-27,44,73
69,-86,15
-8,41,21
-17,-72,-68
54,-26,38
-83,-84,-23
-61,-62,-28
77,79,-41
3,-62,51
-16,-64,24
-79,-21,-32
-70,83,75
53,81,-58
71,-54,3
60,79,-88
22,-65,-15
-31,73,-85
-38,81,20
4,-23,-44
75,-27,-22
38,19,75
-76,8,24
58,57,6
-3,-83,79
-70,51,-65
-69,-25,59
-87,52,-48
-70,62,-71
-76,-69,-69
-15,59,16
69,-11,34
-26,16,30
-27,-41,-70
55,-3,-2
35,-39,-75
83,46,-76
7,24,17
-56,43,-85
7,69,-38
71,-50,28
8,39,-49
-61,13,-7
-51,21,48
57,37,25
38,3,-84
-60,-33,18
-16,71,-39
79,-45,16
-35,-77,-15
-88,-24,53
-24,-15,-46
6,-33,-12
20,48,43
2,-86,-55
82,19,77
51,-84,-66
-11,-64,77
63,61,52
-70,72,-72
62,-77,-50
45,79,-71
-83,72,41
-42,20,-44
-84,74,-53
18,64,61
45,-69,-79
13,-88,9
8,64,-51
-44,31,-64
40,-66,-47
-1,21,39
-15,25,21
-72,6,19
-20,18,-49
33,81,-9
-5,77,70
62,-62,73
48,-84,-4
-80,4,-87
20,-13,53
-39,-54,11
16,-81,-38
52,83,40
13,5,-40
55,-62,-37
65,85,-30
-58,13,-36
87,-15,-17
-55,14,12
62,65,64
-13,68,38
-56,57,-64
-28,39,-67
58,-29,-10
51,-43,42
-16,31,-21
7,-81,-10
70,41,27
71,52,63
43,-46,-17
0,-2,-88
-44,83,58
27,15,-17
-80,-10,35
5,-30,-20
-57,38,9
21,71,-68
-65,-5,-64
11,41,-81
77,-60,39
-89,-85,31
-26,-85,-54
-41,-33,-65
-72,-36,-8
-27,-4,3
30,35,33
-24,80,82
15,46,35
-63,-8,-45
73,-83,-3
84,13,77
55,-62,30
-17,-64,82
39,-47,3
69,82,-44
36,36,38
-87,59,-7
29,-79,81
-49,45,4
68,-2,-12
76,-65,-88
14,3,-45
46,-76,87
-60,32,-59
34,-13,-14
32,-40,-50
53,30,-47
43,59,-50
-59,84,8
31,-42,51
-26,87,-77
65,61,-74
-62,-61,66
-81,70,34
4,27,37
-31,14,-11
32,-30,-63
-47,12,35
-60,-27,-75
-88,-79,-71
-42,-84,1
-33,50,-88
-29,84,35
2,14,51
-74,7,-55
-27,-11,20
-30,-23,5
4,-79,-61
-3,28,33
9,58,58
87,-35,-62
-47,87,85
-27,76,2
54,-43,-57
83,65,-62
57,-44,-25
-3,71,70
-17,48,-1
-2,12,4
19,51,-84
74,86,-80
89,46,-68
89,-57,-1
6,-66,3
-69,-81,-18
54,1,-31
69,89,-89
83,-60,-34
22,-76,81
58,-62,-45
21,19,1
-88,-43,-55
65,-13,73
23,49,2
-18,-40,47
18,51,26
-76,-39,-68
81,-23,-7
-33,-28,-43
-38,28,-2
43,3,5
82,17,-33
-62,-61,-2
62,-85,78
35,-32,-38
33,45,85
-19,32,52
-70,-32,52
71,-83,27
86,-19,-51
-42,67,87
28,71,53
-67,-11,44
0,28,-58
-77,-55,18
79,9,52
-52,2,38
88,16,62
46,-32,63
-6,57,-5
8,21,82
-11,-59,-77
-6,31,-2
-69,44,63
-24,-81,30
32,82,1
-87,48,-9
38,82,85
-84,60,-26
-79,-26,-50
21,67,-69
71,-27,-78
-3,26,44
18,18,65
-86,-52,-23
-36,-38,34
-12,40,54
-76,-11,-41
-5,-14,-68
54,71,-64
-73,-1,-29
-86,42,15
50,46,77
25,42,-51
-50,-54,-81
-67,-16,-16
87,14,-6
81,4,-76
69,-15,78
-2,-2,-80
-89,83,-69
38,3,-71
25,-75,66
87,33,76
-64,-78,-65
71,43,-72
42,-2,41
-55,-47,88
17,38,-44
42,67,83
-80,65,46
33,27,83
-81,-14,-40
-86,39,69
-81,31,-17
16,-73,32
85,46,-26
46,-54,47
57,7,86
25,10,-21
-47,-7,73
72,-37,-17
54,-56,-89
46,50,-85
-79,20,34
79,32,72
0,75,-68
-30,61,-15
7,39,51
-73,-81,-44
86,46,-6
-48,-23,0
70,45,41
-60,0,53
-71,82,-76
8,-74,-69
-48,-48,61
84,-40,25
23,13,13
-25,-63,50
-28,62,55
-29,6,59
22,13,-46
-80,75,-33
23,22,19
38,-69,-67
-61,71,29
39,88,-62
4,-6,12
37,42,42
88,78,-58
64,-48,-78
-83,-30,81
-45,37,39
-24,59,-20
-66,20,-21
-64,36,-57
4,-14,-43
29,-48,-52
57,34,-46
-4,-12,23
-61,-83,-23
85,57,81
-14,0,67
1,-47,-1
-77,35,-77
-30,-28,-30
-6,63,75
55,65,-41
-56,-24,-75
-26,9,71
30,-7,-35
5,34,52
-24,-47,19
-78,56,28
-9,-16,56
5,70,-41
-58,70,-27
51,-80,84
-8,-53,52
-85,80,55
71,-15,-76
0,87,-56
-33,13,12
74,13,-53
-69,68,57
6,89,12
-27,12,-44
3,50,-16
-30,37,79
5,83,0
-23,-67,-27
32,-27,54
-35,53,58
-33,-1,-42
-36,-78,-85
20,-31,72
48,-38,40
-1,-35,23
-28,0,11
24,36,5
9,-14,54
-56,12,-68
-69,-26,19
3,-10,89
72,-64,-25
87,22,35
42,-85,-53
-42,-8,84
51,-29,-81
-42,89,-4
21,73,-67
-29,-42,-35
-39,-69,58
-8,32,0
-72,-2,-48
-9,33,-89
-21,-18,-51
53,89,-62
34,-72,37
32,46,-76
-46,-51,48
26,-36,4
-70,-72,34
-76,-23,64
-74,-21,-11
-88,57,-8
54,13,31
53,-23,41
-29,0,-33
25,-56,55
-45,-2,5
54,-6,34
20,-78,85
-11,0,45
59,69,-78
13,46,-83
65,-41,-30
12,-60,29
-76,39,73
-15,-49,22
-23,-52,83
-5,62,40
29,40,68
59,-14,86
60,-5,83
-40,42,0
74,-52,-80
88,18,-57
-16,24,66
-27,21,-24
75,-20,53
20,-26,-47
-42,-72,-66
79,-8,13
-79,-49,-55
-6,21,-42
24,-51,73
-81,22,76
-29,38,34
3,71,-16
43,-22,-81
44,29,-65
71,-18,-54
-60,-56,8
-75,76,56
-10,-69,72
-64,-7,-21
-4,89,51
-39,12,-30
36,74,87
-66,-34,2
-84,22,81
41,-87,53
-77,68,39
14,-70,-56
-81,-8,-3
-61,-12,-39
59,-71,30
57,-40,0
-37,87,73
-3,7,59
-33,-86,44
-44,47,-34
-70,0,54
-70,-59,-77
9,14,12
44,-68,30
-24,80,-5
-84,18,-4
54,56,23
-68,38,80
38,-38,56
71,73,66
42,75,-24
-23,-39,-5
-66,-38,-25
-70,-40,57
26,57,75
-41,76,44
-53,44,-54
8,45,-60
-7,53,78
7,-12,-82
41,-9,-27
-15,83,-60
-44,-17,-11
-69,-23,19
62,-14,-50
12,11,24
-71,-74,-73
10,85,30
-46,39,-78
-29,-89,-60
-48,4,89
38,-61,44
82,18,-75
17,-67,-67
-4,40,-64
-24,-59,7
-70,74,-60
15,9,84
-29,42,-2
-61,-80,11
-85,39,40
89,-40,-46
-23,-85,83
-57,25,-64
48,64,37
30,77,-45
-12,-7,-20
-33,-51,-53
-61,-34,-36
61,75,11
76,-71,84
-88,-31,0
-55,-58,18
-51,54,-51
-64,-80,74
-18,-22,-59
50,-22,70
81,-13,41
80,87,-84
-68,-79,79
41,49,-63
-75,38,-80
-6,54,-13
-48,-58,-57
71,-29,-14
67,-12,36
-88,-86,-24
4,-1,7
-84,-19,-26
-78,43,-86
32,22,-88
-56,-87,3
-72,76,41
23,-19,-75
71,60,31
-26,-77,8
-33,-25,30
-53,-68,-69
19,31,16
-83,-4,-57
88,-53,-35
-34,68,-85
-45,-73,-28
-73,-54,-41
53,34,-79
23,67,28
-62,82,43
36,-25,19
11,86,49
-46,48,14
-62,16,-68
-34,49,86
63,89,-43
-87,67,-74
-22,28,31
-76,54,20
84,-21,60
-4,4,58
19,23,-15
-5,43,3
-46,-17,57
-24,2,-44
-57,74,-72
29,17,35
36,77,54
-20,69,-76
-53,-61,1
85,-63,-66
-19,69,-13
-17,20,11
86,56,28
-16,-46,-68
0,28,3
-28,-37,-28
-69,-30,-68
-79,63,-41
26,-43,-22
-66,74,-23
-63,-54,64
-33,-89,-88
-67,-36,51
-36,49,6
5,25,25
-83,-32,40
67,39,80
68,85,-12
1,9,-77
-9,62,14
-65,70,57
65,78,18
-30,42,-62
-25,-24,34
-73,52,18
16,20,14
59,-71,67
-63,74,28
74,-19,53
72,44,-79
89,-82,72
10,69,69
-40,0,-5
26,-6,-15
-16,-16,0
-27,-67,28
7,24,-74
62,46,44
-63,45,58
73,71,-82
60,-47,-77
-34,-62,-83
36,-18,-13
-25,47,-41
-32,-26,-42
-20,-13,-41
5,70,-76
27,-19,8
23,-38,60
11,28,52
-25,35,56
3,10,38
-63,8,-83
-6,-6,57
-37,43,77
-16,29,81
43,-4,-52
74,19,-28
84,-27,76
76,-5,-7
-17,70,7
57,81,39
-48,78,-52
-67,1,3
69,77,-33
-2,31,-37
-17,-69,-64
14,-14,-49
-20,39,-74
-14,-4,-65
-28,48,6
50,75,-47
31,74,57
35,40,-47
26,-5,-80
17,-42,-46
-22,-61,62
25,47,-45
70,32,-12
12,-73,17
6,78,-12
-7,-59,-42
27,-83,39
-19,49,-35
-51,-73,-84
-31,-69,-74
-71,-60,-70
-74,60,81
-87,67,15
-14,-23,42
-52,-37,89
-16,41,67
20,58,-70
89,-58,-45
-62,82,48
-33,1,36
50,79,-77
48,-47,11
-74,11,-31
39,11,-39
33,-22,4
53,77,-7
-8,-19,81
-36,-35,15
-10,23,-68
85,7,-89
-78,10,-86
-38,-10,-24
11,-68,47
-29,-84,3
81,-36,42
-75,-44,7
82,-36,-16
-40,2,28
0,-46,27
-50,-23,54
32,51,-23
-13,-17,-32
80,28,50
-79,-50,-21
-9,-25,67
60,51,-15
54,-38,33
58,18,-13
-51,54,-54
-19,-37,-53
-15,75,11
-59,-7,68
71,24,-82
-64,6,-46
-65,-43,18
-65,22,7
-36,-9,-62
-86,-85,-25
-37,-30,17
53,-60,22
-10,40,-86
0,-70,34
5,53,65
-56,42,9
-82,72,-89
11,-69,71
9,-63,49
-42,-4,-89
41,6,65
-29,51,-8
1,-54,-27
24,30,86
71,6,-64
-67,78,-24
75,-42,27
-36,-16,24
-28,75,56
24,-49,-75
-1,-9,58
-79,36,6
-22,6,64
8,-2,-25
-76,-38,45
35,74,44
87,-1,8
13,74,13
-37,-24,-42
23,-28,-34
-89,15,80
27,24,24
62,-69,-60
87,48,-65
45,56,-51
-4,64,45
-7,-17,84
-56,77,-17
64,-76,-16
54,56,34
-34,-35,-77
15,82,18
76,36,5
-20,-64,-17
45,-68,-69
42,4,57
-75,69,-10
-33,-65,87
-68,-2,87
0,-19,-44
67,-3,51
-21,-48,-11
-27,7,76
-10,13,66
-34,-59,-18
-61,87,-1
-76,20,-12
47,-9,-12
-37,20,64
52,-2,82
-54,-68,6
42,15,-14
-3,46,32
-9,-86,-64
-80,27,24
-68,-17,-17
-27,-56,-62
85,-74,-2
-81,-86,-49
-75,-29,-17
-70,-43,1
23,-79,0
49,-29,-62
-39,77,58
-3,89,38
10,-65,15
-39,-27,-44
5,65,23
11,-42,49
-63,17,33
25,44,-4
87,-33,-45
-1,56,-66
5,67,-50
-39,-54,-73
-76,-31,-16
3,22,49
54,0,-86
35,-51,53
-71,-18,21
69,17,25
20,63,88
36,12,-8
-56,-56,72
45,-25,-89
-1,-25,-12
-22,60,30
53,-72,-31
-40,-57,0
-20,75,30
0,27,-82
29,-71,65
73,-6,-80
54,-15,17
14,46,84
56,69,82
-30,78,86
33,-17,33
-63,79,50
-38,27,4
35,-32,-66
48,0,-7
-47,66,-13
-65,3,-9
-62,24,47
-89,-13,0
44,0,58
-67,-64,83
68,-33,-33
53,-16,-56
-3,61,-1
2,-23,27
-32,-43,-22
-80,-66,-33
10,4,-73
-70,53,9
-32,-17,38
29,7,-64
-4,-65,63
66,-42,-49
-44,-23,-65
-51,38,69
-84,29,83
-27,7,-72
36,-68,86
-39,-26,63
-83,65,-32
-81,50,37
-3,-26,49
-35,-48,-16
-87,49,-85
-6,-62,-79
-23,-49,2
-39,-3,-2
-35,-28,-9
-81,20,-42
-49,-77,-32
-56,52,-80
77,16,-11
-84,-86,1
-57,-44,17
39,33,68
-68,54,25
66,70,47
-11,61,69
-22,50,21
11,-42,-7
41,15,56
29,9,-72
78,8,-14
6,-60,26
31,-66,61
19,-60,-61
54,-26,38
55,41,55
81,83,18
-63,-80,2
32,68,26
40,50,2
32,-65,-74
-77,88,13
-36,61,74
-47,59,-64
-77,22,-5
58,-10,55
70,13,6
85,-60,-4
19,65,22
-59,50,26
61,41,-77
-53,-24,-85
6,40,-46
64,67,-6
85,-13,-24
0,56,56
73,-77,66
-73,-38,71
20,-74,-49
48,88,45
-58,70,-89
-69,-3,63
69,15,16
39,-71,-19
71,-74,-45
62,-8,-77
63,-3,-87
14,13,-9
-9,10,9
31,83,-34
58,17,-14
5,82,69
-87,4,-49
-21,11,-15
-85,-47,30
52,34,58
-63,28,61
-28,-69,26
58,69,43
78,-76,81
43,-8,78
-42,38,44
13,-12,26
-71,-80,-21
66,63,25
-27,-88,-55
-71,55,80
58,46,-43
-61,20,81
-16,60,44
-25,-34,83
-87,-16,-2
-82,59,47
70,-53,-5
37,47,-71
-3,0,52
58,-3,62
-6,5,-30
-31,61,14
-33,79,-48
-45,1,-66
19,14,71
-58,67,-50
45,23,-27
-70,36,-18
-16,-62,-13
52,-63,-10
-44,49,-67
19,-50,-37
-83,-33,57
12,37,-51
43,-46,-81
55,4,50
13,80,88
-1,11,68
-77,76,-80
73,16,11
47,-60,-83
-65,63,59
-18,-59,-4
-31,-71,79
-15,-60,-87
-24,-71,24
-34,6,47
64,64,52
37,44,77
-82,61,28
-6,69,-44
-64,75,-21
20,-72,-64
14,1,-56
-54,-10,9
-36,89,87
4,-85,10
-85,-51,39
0,-60,-65
81,37,77
63,75,-61
9,42,20
-68,-63,81
-64,9,10
13,42,-23
81,25,21
49,-52,-73
24,-9,77
7,82,-24
-52,-11,-81
29,0,10
10,-9,69
83,-73,-27
-58,5,-33
-58,82,-74
84,57,-52
-81,53,8
29,-42,36
24,26,-27
12,-89,-58
73,64,24
-76,46,-29
-3,7,-20
-33,-26,-46
8,-49,-54
-22,81,-29
-43,-82,40
21,26,-67
-8,4,-70
-71,-49,-47
72,11,-85
-11,-84,56
56,-55,-74
78,2,-66
-20,5,3
-11,-85,-74
70,78,-4
-11,5,72
63,9,-71
58,-1,-29
55,-26,9
2,17,-21
52,-59,-60
82,6,43
-32,77,25
-69,56,81
67,-7,72
-44,-73,-30
-39,-54,-36
-55,9,-50
48,55,-72
-36,19,12
-86,-1,84
-76,-81,1
11,-28,65
-57,33,16
-78,-18,-86
25,1,71
-76,-74,20
37,-63,-54
49,-46,32
33,11,-52
-63,15,52
23,-13,7
10,17,29
29,13,-83
-77,-87,87
-3,79,-12
-11,-4,-15
-49,37,67
-22,-30,-9
-48,85,33
30,-15,0
45,-33,54
-41,37,1
-52,-83,-22
-41,1,-42
-67,-26,88
-4,58,-36
-74,-83,72
46,-13,26
51,19,51
44,39,45
28,68,18
-86,-64,-72
32,14,-56
-61,22,69
-41,-38,-44
-56,-72,48
49,-84,-58
62,-5,-51
-81,41,32
-73,-21,-31
39,18,28
44,36,25
48,76,-87
38,76,-66
12,1,81
75,-45,-24
5,39,-57
23,-46,-67
-56,64,-85
-71,80,46
6,70,73
50,41,-43
10,69,-51
82,-77,87
40,26,56
44,72,-61
14,25,28
-28,76,-3
40,29,-28
-56,-17,-62
-72,41,-22
-66,-30,-17
2,5,46
-83,-88,77
-71,-32,50
29,33,-2
61,57,74
1,54,-67
32,-21,-78
45,-14,-77
-75,-79,60
-59,-72,-58
-71,62,-60
-17,-41,-16
50,-60,35
-68,-37,-32
82,70,63
-77,37,-68
-71,74,64
-21,-33,-86
-69,-55,37
64,28,-55
-31,-78,-12
60,-75,-57
79,36,29
-33,-29,1
51,-7,33
-35,9,-59
-56,61,-78
-41,32,-9
-28,-8,-30
42,-87,60
74,18,-49
-82,84,20
-39,45,42
50,-27,31
43,-46,63
29,-7,48
8,-47,-27
43,-34,-72
-26,14,-82
72,-84,44
-77,-57,66
4,-62,64
22,-30,19
85,29,1
74,-28,-20
23,-42,-79
-8,-33,-47
-56,-16,-15
86,22,50
67,61,-65
-19,-40,-38
-18,-50,8
-41,-58,75
-78,-19,35
39,85,61
26,31,-28
-4,-40,-56
-31,74,-67
-65,-30,73
70,74,39
-58,31,-10
-16,-18,-65
8,80,-35
29,2,26
54,48,89
80,-24,-34
-81,-17,88
43,-31,4
75,-50,-23
-84,-2,-59
0,17,54
-77,11,-15
62,87,-7
-51,30,-50
66,54,25
7,-30,-57
19,-52,-71
-23,87,29
-55,-37,-81
-14,-71,-48
-85,39,77
62,-21,-86
1,58,21
1,50,49
53,75,11
-35,2,51
62,87,-58
-18,-63,56
-76,7,-70
72,-82,-39
84,-87,46
19,28,1
89,42,54
71,82,71
-3,74,-84
6,88,52
-46,-72,-78
66,-32,18
37,75,56
78,60,1
-20,73,-35
79,-33,62
21,-15,-31
70,-70,68
34,-5,41
52,-66,-5
27,65,76
81,-56,25
13,67,87
-31,83,65
-72,-42,81
-85,-22,-29
-50,72,66
-22,-79,9
72,43,71
63,-40,29
-52,-20,34
-68,-50,-67
-66,37,22
-86,61,-28
-88,-26,24
11,86,-5
-59,4,89
-51,-38,9
-69,84,-54
-81,-44,-26
-16,73,-38
74,64,86
39,-76,66
15,-88,72
-1,61,21
68,-45,-56
18,-24,-43
-12,-47,-36
10,-88,-33
2,7,47
-82,66,-69
29,16,-79
47,-74,-41
24,-39,-25
58,51,84
72,53,38
72,-33,13
-75,-66,-7
7,76,89
0,27,37
-53,-15,50
-56,77,41
-18,-33,81
-62,46,29
71,-55,83
0,-80,-36
62,-44,-7
6,-68,50
35,-29,-13
5,67,16
-20,17,-32
64,82,-29
-15,40,-42
60,-64,80
-71,-89,21
76,-1,-38
-12,-38,69
37,22,-16
-41,-82,-63
34,71,83
-58,52,35
-34,45,34
55,64,-1
27,56,21
55,-26,-29
-63,18,42
32,-50,86
-54,-2,66
-62,79,-76
-26,82,-47
45,4,-41
-37,-51,50
-58,-38,-84
24,-11,40
-55,-5,-51
-7,-46,3
-46,4,-56
20,55,52
5,-6,-36
-29,25,-9
-4,87,54
78,-87,73
25,36,88
-20,-69,74
86,21,9
-10,-72,-37
-63,-17,57
82,-59,41
-40,86,38
-24,-82,-68
-76,-56,41
66,-2,75
17,42,58
63,-13,-54
-20,-75,3
72,-70,89
-39,-45,52
15,20,78
46,82,21
-51,-72,-86
9,12,-52
78,84,-3
24,-53,79
13,-89,69
67,-66,-47
-67,-25,-55
-58,-53,-48
2,77,-84
-54,-9,-24
69,77,-44
26,-85,15
81,10,-43
77,-77,27
5,40,65
-31,-27,55
-42,-32,17
41,2,-79
-81,-18,-82
-18,68,34
70,-5,-35
52,-37,70
-83,36,-45
17,-50,21
32,-46,46
2,-41,63
-21,84,-79
61,69,-51
-50,-54,-44
-73,16,-34
